Tweet,Offensive,Hate
الله يا اسطورة الله عليك يا بريوفيتش URL,NOT_OFF,NOT_HS
@USER @USER كسمك لكسم امك لكسم اللي ميكسمش كسمك لكسم الهلال يا شوال يا ابن العرص URL,OFF,HS
يا جدعان هازارد لازم يجي الريال باي تمن يا بيريز يا ابن الوسخه ومعه مهاجم تسعه سفاح ومش عايزين حاجه تانيه بنسبه للهازارد بيقدمو السنادي ♥️♥️,OFF,NOT_HS
RT @USER: يا طاقية المشكلة ليست في محمد بن فيصل ولا زوران المشكلة هذا راح هذا بح هذا إللي كان يدفك يا صغير يا فاشل يا ضعيف<LF>✋<LF> #…,OFF,NOT_HS
يا صبر الأرض عليك يا مدرب يا حثاله المشكلة يدفعون ملايين لمدرب سبااااااك,OFF,NOT_HS
يا أيها القائم المهدي يا أملي<LF>أرجو لقاءك في الدنيا ولطفك بي<LF>إلا مَ حتّا مَ يا مولى الأنام لقد<LF>طال انتظاري فهل للقرب من سبب<LF>#MahdiSonOfHussain,NOT_OFF,NOT_HS
"يا ليل يا ليلي يا ليل يا ليلي من غرامه ليلي طال ، حبيب سنيني بينه و بيني يا قلبي خطوة واحدة يعني مش خيال ..🎶💙",NOT_OFF,NOT_HS
@USER @USER @USER يا ابني ارحمهم يا ابني العيال هتقطع شرينها 😂😂😂😂😂. يا جماعه الليف 15 والفلور 15 والبارك 15 والوود 5 علشان تكونو عارفين من الاول وتهتمو بالأجزاء. ديه. وادعلنا علشان عندنا دكتوره ليلي. وديه الله لا يوريكم,NOT_OFF,NOT_HS
@USER هذا يا كذاب يا منافق يا سنفور اش كنت تقول عليه ولكن ماهي غريبة فيكفي مذمة انك هلالي URL,OFF,HS
مازلت قاعد و ماقريتش يا ثالثه يا طب يا كيسز وان او وان يلا قرايتك هيااا عاد — هياااااا هي 😂 URL,NOT_OFF,NOT_HS
@USER يا ريتك ماكبرت يا فقري يا منوفي 😂,OFF,HS
"يا أكتفائي يا عوني وكل احبابي ، يا فخري واعتزازي وبسمة محياي ويا جميع من احب احبك.",NOT_OFF,NOT_HS
وسبع سلاطين اسطسلطناهم من عند المسطسلطنين تقدر يا مسلطن يا مستسلطن تستسلطن لنا سبع سلاطين زى ما استسلطناهم من عند المستسلطنين<LF>وسبع دبابيس استدبسناهم من عند المستدبسين تقدر يا مدبس يا مستدبس تستدبس لنا سبع دبابيس زى ما استدبسناهم من عند المستدبسين <LF>انا حافظها 😂😂😂😂,NOT_OFF,NOT_HS
"RT @USER: يا لومي يا جميلة وانتي طيبه يا روحي ، تسلميلي ياروحي بحبك اكتر 😍🥰🥰 URL",NOT_OFF,NOT_HS
RT @USER: يا اتحاد العار يا اتحاد الكوسه يا اتحاد الدولار <LF>#ماتش_الاسيوطي_بجمهور,OFF,NOT_HS
RT @USER: #جدد_لجروس_مبروك_الماتش<LF>اه يا زمالك يا هايجة يا بتاعة الخلايجة,OFF,HS
الفرقه المصريه اللي بتغني و بتحيي حفله قرعه كاس الامم الافريقيه بكروشهم و سماجتهم ديه فكروني بفرقه ( يللا يا يحيي يللا يا يحيي هتلنا منه لقب و اتنين ) في فيلم الحاسه السابعه URL,OFF,NOT_HS
@USER وينك يا كوهين يا بن الكلب..<LF>لا تسب العرب... أفضل سلالة بشرية تمثل الجنس البشري ع الكرة الأرضية هم العرب.<LF>فيها الاسود و الابيض و الحنطي.و و و <LF>عينة من الكرة الأرضية لا تتواجد في أي فئة أو دولة.<LF>العرب يحبهم الله وميزهم على كل أجناس الأ,OFF,HS
طلعتلك العاصمه وقتلك يامجر يا أسير يا طوبو يافيرو يازنطيط يا جعبه مانبوكش كان نبو الكلام هذا راه خلينا معمر خلاص ياراجل أفهم,OFF,NOT_HS
@USER يا كتفي و إتكائي و دياري يا ضوئي و إنشراحي يا حبيبي يا صديقي💘💘💘,NOT_OFF,NOT_HS
RT @USER: @USER كل سنه وانتي طيبه يا يويو يا قمر ويااااارب تكون سنه حلوه عليكي ومحققه كل اللي بتتمنيه يااااارب ❤ 🎉,NOT_OFF,NOT_HS
«يا ولاء يا ولاء يا إنك حطّيتِ نفسك بموقف لا تـحسدين عليه».<LF>- كلامي لنفسي قبل شويا.,NOT_OFF,NOT_HS
#جعل_مايهايط_غيرك_يالشامخ<LF>كفووووووووووووووو يا الشامخ يا حارقهم<LF>انت من يفتخر بإنتصارك اما غيرك فعليهم ان يفتخروا بإنتصار غيرهم..,NOT_OFF,NOT_HS
تعالي فى حضننا الدافي ضمينا وخدينا يا سينا<LF>قالوا الحياة غالية. قلنا الشرف أغلى<LF>بلادي يا بلادي يا عيون قمر الربيع<LF>أندهي يا بلادي يجاوبك الجميع<LF>وصباح الخير يا سينا رسيتي فى مراسينا<LF>تعالي فى حضننا الدافي ضمينا وخدينا يا سينا #تيران_وصنافير_مصرية URL,NOT_OFF,NOT_HS
@USER يا منافق يا كذاب يا دجال شو دخل اتباع اوجلان بدين الآخرين ومذهبهم ...هذه الطفلة عدوتكم لانها ترفع علم السعودية وانتم من تنظيم اخوان المنافقين,OFF,HS
@USER انتوا نسيتوا نفسكم يا أسيوطي يا معفنين انتوا هتحطوا راسكم برأس الاهلي والاهلوية اسيادكم يا اوساخ,OFF,HS
(قُلت يا باهي الوشاح يا هلا بورد الصّباح)❤️❤️❤️❤️,NOT_OFF,NOT_HS
@USER @USER يا قريب يا مجيب يا رحيم يا رحمن.,NOT_OFF,NOT_HS
RT @USER: العشق كله والله العظيم ربنا يخليك يا ابو قلب ابيض يا نضيف يا احلي اخ والله URL,NOT_OFF,NOT_HS
وعيـــــون تنادينــــا تحايل فينا ونقــــــول يا عيـــونه يا اما بــــــلاش ♥👀🎶,NOT_OFF,NOT_HS
@USER يا علوه يا جااامد .. دي في نوتردام البلد ولا نوتردام السياحه؟,NOT_OFF,NOT_HS
يا النسمة الحانية .. يا الأغلى ): URL,NOT_OFF,NOT_HS
@USER اه يا بكري يا معرض عارف الجدول قبلنا😂😂,OFF,NOT_HS
@USER وانت طيب يا كريم يا رب ربنا يخليك يا رب🎊🎉🌺🌺,NOT_OFF,NOT_HS
@USER استبشر خير يا لمبي يا صاحبي <LF>سقوط الحكم العسكري في السودان والجزائر وليبيا وقيام نظام مدني سينهي حقبة العسكر في المنطقة<LF>أنا وانت والشعب نقدر نثور ونجيب النظام المدني العادل الحر,NOT_OFF,NOT_HS
@USER والله مع احترامي الشديد لشخصه لكنه بلكني عشان دخلت عليه المنشن وقلتله يا كونان يا غموض وبلكني 😂☹️😭,NOT_OFF,NOT_HS
اليوم يا سعادة يا تعاسة و مافيه خيار ثالث...,NOT_OFF,NOT_HS
@USER @USER @USER @USER @USER تصدق انك عيل زباله وانا كنت رديت ع امك انت يا شمام يا بن الكلب ده اخر الاعيبه الرمم بتوعكو وطول عمركو كدا خولاااات,OFF,NOT_HS
يا ملحده يا بنت الكلب URL,OFF,NOT_HS
@USER @USER @USER @USER @USER @USER لا تحسبوني نسيتكم يا عبنده يا كويحة يا ملطشة ال زايد انت وياه رايح اجيب العصا و راجع لكم . خلو الضيوف الي في بيتي ياخذون واجبهم و لي حساب معكم يا تكرنة .,OFF,HS
بكام يا علاقه يا ناجحه و انا اشتريكي؟! 😒😒,NOT_OFF,NOT_HS
RT @USER: اه يا لهفتي والحنين يا دمعي وطول الأنين <LF>كلن بعد موتك حزين شني يا دموع وإسبلي<LF>ودعتك وهنية لك مدام عشت عيشة ملك<LF>من فرضك إلى…,NOT_OFF,NOT_HS
وحيد يا ليل حيران يا ليل سهران يا ليل,NOT_OFF,NOT_HS
@USER ولا يا حاجة يا بشمهندس خد راحتك 👍,NOT_OFF,NOT_HS
@USER يا مبدئ يا معيد .. يا فعالا لما يريد .. أسألك بنور وجهك الذي ملأ أركان عرشك .... وأسألك بقدرتك التي قدرت بها على جميع خلقك .. وأسألك برحمتك التي وسعت كل شيء .. لا إله إلا أنت .. يا مغيث أغثني يا مغيث أغثني يا مغيث أغثني استغفر الله العظيم الذي ل,NOT_OFF,NOT_HS
"RT @USER: حياتي صارت يا أنطر امتحان يا نتيجة امتحان يا خايف من امتحان يا قاعد أفكر ادرس شلون للامتحان يا طالع متضايق من امتحان ، خل…",NOT_OFF,NOT_HS
#اسيا_يا_عنابي عنابي يا عنابي يا خدود الحليوة أحبابي يا أحبابي يا رموش الحليوة يا عنابي<LF>URL,NOT_OFF,NOT_HS
واجعلني اللهم من أنصاره وأعوانه وأتباعه وشيعته وأرني في آل محمد (عليهم السلام) ما يأملون وفي عدوهم ما يحذرون إله الحق آمين يا ذا الجلال والإكرام يا أرحم الراحمين.<LF>#ربيع_الايتام URL,NOT_OFF,NOT_HS
رافضك يا زماني يا اواني يا مكاني ..,NOT_OFF,NOT_HS
RT @USER: @USER يا منون يا قمر انا والله بحبك جدا ومستنية الاجازة علشان اشوفك ♥,NOT_OFF,NOT_HS
اهلين يا حبي القديم اهلين يا حبي الأولي <LF>اهلين يا جمر العتيم يا منور الدنيا علي<LF>مشتاق والله العظيم بالشوق ممتلي <LF>اهيم في حبك اهيم و الكون هذا كله لك و لي,NOT_OFF,NOT_HS
RT @USER: بيتهيئلي احساس ان حد يحبك و يخاف عليك من قلبهُ يدلعك و يهتم بيك يبديك عن نفسهُ هو يا امك يا ابوك يا اخواتك !! غير كده مفتكر…,NOT_OFF,NOT_HS
اللهم نور قلوبنا بالإيمان .<LF>وزين عقولنا بالحكمة .<LF> وعافي أبداننا بالصحة والعافية . واشملنا بعفوك ورحمتك ولطفك . <LF>اللهم يسر أمورنا . وفرج همومنا . واستر عيوبنا . وأصلح أحوالنا . واغفر لنا ولوالدينا . وتوفنا وأنت راض عنا يا أرحم الراحمين <LF>آمين يا رب العالمين <LF>صباح التوكل على الله💕,NOT_OFF,NOT_HS
مغرور يا هوى يا هوى مغرور<LF>يا حبيبي يا ورده على سور<LF>نحنا العاشقين على طول عاشقين<LF>وانتو بليا لينا عايشين<LF>نحنا العاشقين عاشقين عاشقين<LF>وانتو بليالينا عايشين<LF>راجعين يا هوى على دار الهوى على نار الهوى راجعين<LF>#فيروز💛,NOT_OFF,NOT_HS
@USER كله من فيرجسون .. عودكوا ان الكورة يا مكسب يا مكسب بردو .. يلا ان شاء الله ينصلح حالكو,NOT_OFF,NOT_HS
الله يلعنك يا فرفور يا جبان .. والله كنت اتمنى تنتهي تعادل,OFF,NOT_HS
"RT @USER: يا منيتي يا سلا خاطري<LF>وانا احبك الاتحاد💛،<LF>الف الف مبروك للعشاق <LF>وللمحبين والحمدلله🖤،<LF>#النصر_الاتحاد #سييرا_بس URL…",NOT_OFF,NOT_HS
RT @USER: قريبا...<LF>-حبيبتي فيني دقلك وقت الآذان..<LF>- ليه حبيبي !؟<LF>-عشان تفطري عصوتي😌<LF>الله عليك يا تمرة يا فخر الشهر الفضيل😂😂..,NOT_OFF,NOT_HS
RT @USER: انت ايه يا اخي انت ايه يا ميسي دا ايه دا يا جدع .,NOT_OFF,NOT_HS
RT @USER: كانت أيام يا وطني<LF>زي الأحلام يا وطني 🎶,NOT_OFF,NOT_HS
الله يلعنك يا كلووووب <LF>الله يلعنك يا كلووووب<LF>الله يلعنك يا كلووووب<LF>الله يلعنك يا كلووووب <LF>الله يلعنك يا كلووووب<LF>الله يلعنك يا كلووووب<LF>الله يلعنك يا كلووووب <LF>الله يلعنك يا كلووووب<LF>الله يلعنك يا كلووووب<LF>الله يلعنك يا كلووووب <LF>الله يلعنك يا كلووووب<LF>الله يلعنك يا كلووووب,OFF,NOT_HS
وبلوك لأصحابى ع كل الابليكيشنز-أنا شايفاكي يا نرمين يا فوزى يا أكبر سبويلر فى حياتى-,NOT_OFF,NOT_HS
RT @USER: @USER @USER خلاص يا يسري يا اخويا طول ما انا في ظهرك يبقا بطنك بخير 😂😂😂,NOT_OFF,NOT_HS
يا نور ليلي.. يا قلبي البعيد ليـشش ما جيت تعاااتب ...💔,NOT_OFF,NOT_HS
"RT @USER: مبروووك يا الأبيض عقلبتوا النتيجة يا رجال العميد يا أبطال ، وهاردلك كاظمة ، الخبيزي كان أفضل لاعبي وسط كاظمة .",NOT_OFF,NOT_HS
يا مصدر تباسيميّ يا سبايّب ضحكتِيْ..💛!,NOT_OFF,NOT_HS
RT @USER: يا كوكبي البحريَّ .. يا عشْتَاري <LF>#abdu URL,NOT_OFF,NOT_HS
يا أختياري يا خياري يا خيري يا صوابي 🖤,NOT_OFF,NOT_HS
"@USER آمين يا رب، تسلمي يا فاطمة :)) ❤️",NOT_OFF,NOT_HS
@USER فال الله ولا ٤الك يا هاني يا اخي ليه كده ياخي ليه,NOT_OFF,NOT_HS
@USER و انت طيب يا حودة يا غالي❤<LF>حلوة البلالين 😂🙈🎈🎊🎉,NOT_OFF,NOT_HS
افضل رد علي الكلام اللي عمال يتقال عليا واللبخ وشغل الحلق حوش دهه أني مردش اهه والله مردش نهائي وأركز في القعدة الحلو مع الناس الجميلة يا عّم سعد يا عيسي ونشوف هيافتنا وتفهتنا وشكرا جدا للمعلم محمود ابو اسماعيل وشهرته ابو سامية 😂😂✌️☕️,NOT_OFF,NOT_HS
ما بنبدل كوز بكوز <LF>يسقط يسقط حكم العسكر <LF>والله يا ابنعوف موتك حتكون أشنع من بشه يا خايب يا مندس <LF>سلميه سلميه ضد الحراميه,OFF,NOT_HS
@USER خاف يا عيد خاف يا عيد خاف يا عيد,NOT_OFF,NOT_HS
RT @USER: يا مرارك يا نعمة😢😢😢<LF>مافيش فايدة....مافيش فايدة URL,NOT_OFF,NOT_HS
#فيسبوك<LF>الفيس و الواتس و الانستغرام اتقفلو ليه يا يا تواصل يا جتماعي URL,NOT_OFF,NOT_HS
@USER طوخي كل سنه وانت طيب سنه يا حب😘😘120 يا كباره وعقبال ال,NOT_OFF,NOT_HS
RT @USER: يا حلوة إبريل يا رحابة صدري 💙. <LF>@USER,NOT_OFF,NOT_HS
@USER @USER يا دريكسيوني يا دريكسيوني يا دريكسيوني<LF>يا دبرياجي يا دبرياجي يا دبرياجي,NOT_OFF,NOT_HS
"يا سريّ الھادي ، يا حبٍ ما ينتھي",NOT_OFF,NOT_HS
@USER ياعيني. ياقوي يا معرق يا كفو يا كلشي في الحياة,NOT_OFF,NOT_HS
@USER حبيبي يا مازن وانت طيب يا اخويا 😂❤,NOT_OFF,NOT_HS
ايه يا اعمي ايه يا اعمي مش شايف ايدك رايحه فين 🤦🏻‍♂️😂 URL,OFF,NOT_HS
"RT @USER: ‌"" يا فريدة الطبع يا حلوة الوصُوف "".",NOT_OFF,NOT_HS
الوراثة عند الأجانب بتكون بالعيون او بالملامح <LF>عنا الحمدلله يا سكري يا ضغط يا قولون عصبي يا صلعة يا ديون 🌚,NOT_OFF,NOT_HS
RT @USER: يا قوميز يا بابا حسين يلعب كورة من يوم كانت امك تبيع فصفص ودقة,OFF,NOT_HS
RT @USER: يا عمري يا بعد كل الدراسات🔥🔥 URL,NOT_OFF,NOT_HS
"يا اعز الناس ، يا اغلى الناس 💓",NOT_OFF,NOT_HS
"@USER يا حسن الخوف مو من الإرهاق الخوف من الإصابات بس ،، الاهلي بيلعب بكل قوته بدخل المباراة يا حيا يا موت يعني يا يفوز يا إصابات ،، ماعندي وقت اخسر اَي لاعب ،، يكفي المصابين اللي عندي عموري وعطيف وسلمان وغيره",NOT_OFF,NOT_HS
@USER @USER قالها لهم بصراحه .. يا احكمكم يا اقتلكم😂 شوفي مرحلة مرسي سيئه والإخوان فاشلين في السياسه ممكن اقتصاديا عندهم عقول وممكن ينجحون بس في العمل السياسي فاشلين لكن مرسي في عهده أعطاهم مساحه كبيره من الحريه لدرجة انهم كانو يشتموه ويتمصخرو عل,OFF,HS
ابوي يا عزوتي يا جعلني فداه 😩❤️#شخص_تفتخر_بقربك_منه,NOT_OFF,NOT_HS
RT @USER: يا منير يا رايق ❤❤❤❤❤💖💖💖 <LF>انت ازاي كده 😍😍 URL,NOT_OFF,NOT_HS
بلادي يا بلادي يا عيون قمر الربيع<LF>أندهي يا بلادي يجاوبك الجميع<LF>عاشق أنا و الحي ده حيِّ<LF>أول كلامي أهني الشعب و أحيي<LF>أغني عن أمتي و عن ديما خايِّ<LF>و أنا ساعت العشق . أ<LF>وصباح الخير يا سينا رسيتي فى مراسينا<LF>تعالي فى حضننا الدافي ضمينا وخدينا يا سينا<LF> #زعيم_تويتر_بفولورز_الجمعه,NOT_OFF,NOT_HS
@USER يا صاحبة قلبي البعيدة يا خريجتي الحلوة 🎓ابتسمي وافرحي يا احلى خريجة ...💛<LF>الف مبروك تخرجك🎓💛,NOT_OFF,NOT_HS
@USER قلبي يا رب وانت طيب يا حسان باشا الكبير اوي ❤️ سنه سعيده علينا جميعا ان شاء الله ♥️🔝,NOT_OFF,NOT_HS
يا افضل مهاجم في السعوديه يا ابرا يا ميسي يا رونالدو يا كبيييييير URL,NOT_OFF,NOT_HS
يا دافع البلاء يا الله. URL,NOT_OFF,NOT_HS
صباح الخير.. على قلبك<LF>صباح الخير .. على نبضك<LF>على احساسك .. على أنفاسك<LF>وتاج ألماس على راسك<LF>صباح_الخير يا خلّي<LF>صباح الخير يا كلي URL,NOT_OFF,NOT_HS
يا البرتقاله عذبتي حاله يا معلقه و تزهين يا لبرتقاله عذبتى حاله درررن — 🍊🍊🍊🍊. URL,NOT_OFF,NOT_HS
@USER يا حظي يا حظي يا حظي 💛💛💛💛 !!,NOT_OFF,NOT_HS
"@USER @USER صباح الخير يا حلا يا حبيبتي، إنزلي بالتغريدات السابقة في جانب اللايكات حتلاقيني مرة بوجه الرسالة للمرأة ومرة تانية بوجه الرسالة للرجل علشان نكون منصفين.♥️😍",NOT_OFF,NOT_HS
@USER يا حبي لقلبك يا أحمد أجمل قلب والله عقبال ما أبارك لك السنة الجايه وأفرح فييييك يخوي ❤️❤️❤️❤️❤️❤️,NOT_OFF,NOT_HS
@USER يا أجمل اشيائي وإنتمائاتي يا أحلا أيامي و أوقاتي أحبك أكثر ياصديقتي الصدوقه:(,NOT_OFF,NOT_HS
الحين عندي جزرين يا العب ببجي يا اكمل مسلسلي,NOT_OFF,NOT_HS
تعالي يا محرومه يا مشتهيه<LF>حسابك خاص لا تخافي <LF>تعالي بكل سرية و ثقه<LF>نقطه ع الخاص او تفضيل<LF>زبي كسي ممحونه مشتهيه نهود كسك زبك سكس كتابي 👙معصيتي راحتي جده👩🏼,OFF,NOT_HS
ويكند يا راحتك يا معدلك 😪💔. @USER @USER,NOT_OFF,NOT_HS
RT @USER: وأشرقت الأرض بنور ربّها ..<LF> السلامُ عليكَ يا جدّاه يا أمير المؤمنين ❤️ URL,NOT_OFF,NOT_HS
@USER امين يا رب العالمين الجميع يا ذا الجلال والاكرام,NOT_OFF,NOT_HS
يا وجهك يا سمارك يا كل اللي أحب 💙,NOT_OFF,NOT_HS
"#ماتش_الاسيوطي_بجمهور<LF> لما تكون عارف ان بكاري جاساما كان حكم ل3 ماتشات في الدوري السعودي فقط في شهر ابريل ورايح يحكم ماتش تاني كمان اسبوع ، وتسكت يبقى حاجة من الاتنين ، يا انت مكسور عينك يا انت اصبحت مدمن للخنوع والتبلد.<LF>• سؤال اخر <LF>أين الإتحاد الأفريقي من الرشاوي المقنعة 🧐🧐",NOT_OFF,NOT_HS
كل اللي يتابعون ياسر يا معاتيه يا معتوهين لا خيار ثالث,OFF,NOT_HS
يا رب يا رب ساعدني يا رب اقسم بالله فره زياده بحسابه ممكن افقد اعصابي URL,NOT_OFF,NOT_HS
@USER مرحبا بك يا هلا <LF>يا هلا يا مسهلا <LF>جامع زين وحلا <LF>يا فهد الله عطاك,NOT_OFF,NOT_HS
@USER يا تكون قد كلمتك يا تلبس طرحة عمتك,NOT_OFF,NOT_HS
يا ديمه يا فخمه وش ذا الاعلان الاسطوري 😭😂 URL,NOT_OFF,NOT_HS
@USER كنت داخل اهزقك يا مهزأ يا عديم الشخصيه يافاشل <LF>بس لقيت ناس كتير قامت بالواجب <LF>خليك في حالك يا إمعه يا دلدول البذيئ <LF>وعلي الأقل 300 مليون من جبنا مش من كفيل وبيهزقنا بيهم ونطلع نلحس جزمته,OFF,NOT_HS
@USER يا تقنعه يا تروح من وراه وهجبلك التيكيت😂❤️,NOT_OFF,NOT_HS
كان لازم تكسر مناخيره يا سمولينج يا ابن الويسخه 😄,OFF,NOT_HS
ذا الفتره يا انا يا النوم يا درجاتي...,NOT_OFF,NOT_HS
RT @USER: جرحوني وقفلوا الاجزخنات لا قالولي ازيك ولا سلامات يلا يا ناس يا نوتي يا قاسيين!,NOT_OFF,NOT_HS
@USER يا عُمري الله يوفقك يا رب و ييسر امرك و بإذن الله بيكون يوم زي الفُل و بيمر,NOT_OFF,NOT_HS
RT @USER: ياليت تدري يا ليتك غلاك يا كبر قدره💗,NOT_OFF,NOT_HS
@USER ربنا يديك على أد نيتك يا جاساما يا بن حوا وادم اللهم امين,NOT_OFF,NOT_HS
RT @USER: @USER يا الله الجنه يا الله <LF>ابافهد تعلمنا منك الكثير ولازلنا نتعلم,NOT_OFF,NOT_HS
@USER يسعد قلبك يا عيوش يا جميل<LF>مساء الخير والسعاده,NOT_OFF,NOT_HS
ولا بعد ابي اصبغ ياربي لا خلاص يا بكرا يا اليوم الشعر محشوش ان شاءالله,NOT_OFF,NOT_HS
"RT @USER: بعد ١١ يوم الذكرى السنوية الأولى لتخرجي <LF>"" يا أجمل اللحظات يا أحلى تاريخ ✔️👩🏻‍🎓💓💓. URL",NOT_OFF,NOT_HS
@USER دا وقتك يا ابن النادي يا عظيم كلنا وراك وثقتنا فيك كبيره يا هيما ☝️❤🇦🇹,NOT_OFF,NOT_HS
"@USER @USER @USER لا طبعاً<LF>فيه تفصيل اكثر. يخير ورثة القتيل بين ثلاثة اشياء : القصاص او الدية او العفو.<LF>و لو عفا واحد منهم مايتم القصاص، يا دية يا يعفون الباقين<LF>ابحث واقرأ",NOT_OFF,NOT_HS
@USER يا عم حرام عليك يا عم,NOT_OFF,NOT_HS
RT @USER: كل سنة وانت طيب يا نصار يا حبيبي وعقبال مليون سنة صحة وسعادة ودايما مبسوط وفرحان كده يا حبيبي واشوفك اسعد الناس من الناس…,NOT_OFF,NOT_HS
@USER عشان لو طلعنا بدري بدري كإننا مكناش موجودين؟😂 ولا من شاف ولا من دري!<LF> الله عليك يا اتحاد الكرة يا فخر مصر,NOT_OFF,NOT_HS
يا تقنعني يا اقنعها من سينتصر قبل حلول الصباح سنعلم بعد قليل,NOT_OFF,NOT_HS
@USER يا ضيااااااائي يا نوري يا عسلي والله 💕💕💕💕💕,NOT_OFF,NOT_HS
RT @USER: يا قو قلبك<LF>يا برودك يا اخي<LF>و بكيفك<LF>و تزأز<LF>انت فزت بخمسه و عادي تشرب شاهي<LF>غيرك مهزوم من النصر و يزاعق بهدف سالم URL,NOT_OFF,NOT_HS
RT @USER: يا ذا الجلال اللي عروشك فوق واملاكك حدر<LF>مهما تسامت به عروشه مستحيل يطولها<LF>يا حي .. يا قيوم .. يا ذا الأنافة .. والكبر<LF>مانافسك…,NOT_OFF,NOT_HS
"@USER و يا طول عمرك بذاكرتي و يا كبرك <LF>و يا شيب عيني بشيب عاد ذا كبري ,,,",NOT_OFF,NOT_HS
"رب أُناجيك سرًا وعلانية، فقد أمتلأ القلب حديثًا والنفس دُعاءً،<LF>يا من تسمعني يا سندي ،ارزقني حُسن الدعاء ونعمة الإجابة،واستجب لما هو خير لي",NOT_OFF,NOT_HS
@USER وانت عرص كبير يا اهلاوي يا ارهابي يا قذى,OFF,HS
٥-<LF>وزير التربية<LF>اسأل عن منو شال المعاملة من وسط المعاملات؟ ومنو ماسلمها للمحاسبين كما هي آلية العمل عندك بالقطاع؟؟<LF>👌🏻انتبه مقاولين وزارتك يعرفون الغرامات إلي عليهم من لجنة الاستلام من قبل ما توصل للمحاسب !<LF>اشلون يا حامد يا وزير اشلوووون !!<LF>@USER URL,NOT_OFF,NOT_HS
آااه يا هي سهرة يا هي ثملة,NOT_OFF,NOT_HS
RT @USER: يا بسمةَ مسـائيْ يا كل شيءٌ أحبهٰ ...!!✨♥️<LF>#مسـائي_انت 🕊💕 URL,NOT_OFF,NOT_HS
RT @USER: يا غافر الذنوب يا ساتر العيوب اغفر ذنوبنا وستر عيوبنا,NOT_OFF,NOT_HS
@USER والله يا صديقي ما أروع كلماتك ومن اروعها هذه القصيدة وقصيدة طب يا غايب يا اللي سايب جوه قلبي سنين غرام تحفة شعرية رائعة,NOT_OFF,NOT_HS
يا خل يا مرتآح ليتك توآسيني<LF>لا تنوي المرواح ...!!💔,NOT_OFF,NOT_HS
RT @USER: الدكتور في العلاقات الدولية إبراهيم الخراز من طرابولوس يمسح بكرامتكم الارض يا ذيول الابدية و يا عديمي الشرف يا شيالة العسل و…,OFF,NOT_HS
ربنا يكرمك يا أمنية و يصلح حالك و يتوب عليكي لتتوبي و يردك إليه ردًّا جميلًا  و يسترك فوق الأرض و تحت الأرض و يوم… — آمين يا رب و اياك يا قمر💖 URL,NOT_OFF,NOT_HS
@USER يا محمد وسلام عليك يا محمد هذا التخطيط يا محمد هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,NOT_OFF,NOT_HS
@USER يا هلا وغلا علومك يا حلو,NOT_OFF,NOT_HS
يا رب فرحة يا رب احنا غلابة 😭,NOT_OFF,NOT_HS
RT @USER: الموضوع محبط جداً منهم الصراحه بس أعتقد الموضوع مش بإيديهم اللي هو يا تغني يا تتمنع عن حفلاتك بقى خلاص و إختار إنت سكتك URL,NOT_OFF,NOT_HS
RT @USER: عد الى مكانك الطبيعي يا نصراوي يا قزم يا متحدي في الخلف دوماً مكانك<LF>#الاتحاد_النصر URL,OFF,HS
اللهم صلِّ صلاة كاملة وسلم تسليماً تاماً على سيدنا محمد <LF>صلاةً تنحل بها العُقد وتنفرج بها الكُرب وتُقضى بها الحوائج وتُنال بها الرغائب وحسن الخواتيم ويستسقى الغمام بوجهه الكريم وعلى آله وصحبه في كُل لمحةٍ ونَفَس بعدد كل معلوم لك يا الله يا علي يا قدير يا أرحم الراحمين,NOT_OFF,NOT_HS
يا وهّاب .. يا باسط ❤️,NOT_OFF,NOT_HS
يا بسمه أيامي يا مبدع الهامي 💙,NOT_OFF,NOT_HS
يا خي البنات بالحق في ليلة السبت تحطو خيط تحت المخدة <LF>وتقولو يا سبت يا مسبوت زوجني👰 قبل ما نموت 😨,NOT_OFF,NOT_HS
الله يسععدددككك يشيخ يا اسطورة انت يا راس تاجي💙💙💙💙💙💙 URL,NOT_OFF,NOT_HS
RT @USER: 45 دقيقة يا حياة يا موت <LF>قاتلوا من أجل ناديكم وجماهيركم💛💙<LF>٤٥ دقيقه امام لاعبين النصر 💛💙<LF>من سجل فيكم هدفين انتم قادرون على…,NOT_OFF,NOT_HS
RT @USER: يا طيرة طيري يا حمامة URL,NOT_OFF,NOT_HS
@USER يارب يا مارو يا حبيبي يارب ♥♥,NOT_OFF,NOT_HS
RT @USER: يا كثر الكلام و يا قلّ الافعال!,NOT_OFF,NOT_HS
@USER عشان يا نسمع اليسا يا نصير ما نسمع,NOT_OFF,NOT_HS
@USER يا سلام عليك انت يا عاقل يا جميل😒 ربنا ياخدك ونرتاح 🤲,NOT_OFF,NOT_HS
RT @USER: يا حكومة و يا مجلس الأمة<LF>النفوس تضعف امام المال والمناصب<LF>فاحذر<LF>خلاص<LF>ما بقى لي أمل .. منهو اصدق💔<LF>#مجلس_الامة <LF>#مجلس_الوزراء…,NOT_OFF,NOT_HS
@USER طيب يا سلطان يا حبيبي العسل عطنا رايك في احتجاج النصر على النمر وبتفصيل من شان نفهم 🤔صدارة غصب 💛 💙 👋 😎 👍 ✌️,NOT_OFF,NOT_HS
