Tweet,Offensive,Hate
صباح الخير يا مذهل يا ابن الغيم احبك والقلوب الي تحبك واله ما تنافسني ✨☁️ ,NOT_OFF,NOT_HS
 يا صباح الشوق يا الرمش الحنون يا مغربني عن اوطان العنا 💫 ينتشي كاسي ويشربني الجنون كل يوم ان قلت لي صبحك انا ,NOT_OFF,NOT_HS
 شكرا لحضرتك يا اسمعلاوي يا محترم واله بحبك وبحترمك كتير,NOT_OFF,NOT_HS
 له له يا باسل يا خساره الغش و الملح الي بينا 😹,NOT_OFF,NOT_HS
 يا عباد الخير يا من تعبدون اله بحق انا لي مده وانا استغيث من اجل انقاذ زوجتي باجراء لها عمليه جراحيه علي ,NOT_OFF,NOT_HS
يارب يا اتخرج يا تاخدني بقي 😭⁦🤦🏻‍♀️⁩,NOT_OFF,NOT_HS
يا فرحتي يا سلوتي يا ضحايه 🍂 محمد الاحمد السديري,NOT_OFF,NOT_HS
يا تقل دمك يا مدحت يا شلبي,OFF,NOT_HS
 يا اله رحمتك يا اله قوه من عندك يارب يارب يارب🤲🏻💔,NOT_OFF,NOT_HS
 زوجي المستقبلي يا نطبخ مع بعض يا نموت يوع مع بعض شغل اكرف بروحي وانت يالس فالصاله مانبا ,NOT_OFF,NOT_HS
 يا سلام بقي يا مانجا لو تغلفي الزريبه وتكسبيهم اسماعيلي هيفوت لمختلط,OFF,HS
كيف وهذه ساعه الاجابه التي لا يرد اله عبدا فيها فنهضت كانما تذكرت شيءا غاب عني فرفعت يدي ونظرت الي ابي وعيناي تغرورقان من الدموع وقلت ياربي ياحي ياقيوم يا عظيم يا جبار يا كبير يا متعال يا رحمن يا رحيم هذا والدي عبد من عبادك اصابته الضراء فصبرنا وحمدناك وامنا بما قضيته له ,NOT_OFF,NOT_HS
 امشي يا جرذ يا عميل بريطانيا انت مكانك الحبس غير شويا بس ربي يحفظ الجيش وينصر حفتر عليكم يا صعلوك يا ارهابي يا اتباع بن لادن يا ملفات سريه يا غبي يا راس السطل امثالك انت طارقه ما عندكش راكب الموجه مع اي شخص وكان يطلع سيف تقعد تمجد فيه تف ع,OFF,HS
 يعني بدك تقلي انك انته صار لازم تعيد حساباتك من خلال هيده لانتخابات و رساءلها يا اشرف يا ريفي بس يا ريت بتفهمني لجوعان ولعريان شو مكن يكون فحو رسالته حتي انا افهم,NOT_OFF,NOT_HS
 و اله انها اكبر اهانه لثوره ان يتوفي اول مءسيها في المنفي ربي يرحمك يا اب الثوره يا عباسي يا مدني ظلموك ظلما لا تحمله الجبال ,NOT_OFF,NOT_HS
 💞حبيبيتي 💞 احبك يا ملكه قلبي احبك يا كل النساء احبك حب الخلود احبك حب الحياه حبيبتي اقتربي واح ,NOT_OFF,NOT_HS
يا بعيد و يا قريب فيك امسي و حاضري ,NOT_OFF,NOT_HS
واقفين قدام الاستاد اربع ساعات يا دوله يا بنت الوسخه عشان بس عايزين نشجع فرقتنا,OFF,HS
 لاكن انت يا عمري غير طبعا يا حياتي غير حياك اله في انتطارك بس هات معك البربيش الي قلتلك عنه بتلاقيه بسوق العبور اخر مره اشتريت من هناك او ب العتبه,NOT_OFF,NOT_HS
 يامبتدي يا منتهي يا اخري يا اولي ️,NOT_OFF,NOT_HS
👩🏻👩🏼البنات اذا سلموا ع بعض 👩🏻هلا يالبطه شخبارج يا حيوانه عاش من شافج يا جلبه اشتقنالج يا بقره 🙆😍🔥 بس اذا تهاوشوا 🙂 👩🏼لا يا حياتي شنو قلتي حبيبتي يا عمري انتي غلطانه سمعيني اكثر يا روحي🙂💔 مخدرات واله😂 واله صح 😂,OFF,NOT_HS
 احلي مسا ع الناس الباءسه 💃😂 وانت طيب يا ولا يا صديق واله ربنا ما يحرمني منك يا رب ويسعدلي قلبك ويخليكي ليا 🌷💙😘😍,NOT_OFF,NOT_HS
 ماعندي مبدا النقاش انا يا اقنعك يا اتهاوش معاك 😂 ,NOT_OFF,NOT_HS
 تشي فاتشي يا بنيه تشي فاتشي يا بنت رومانيه يندم الي داير معانا سيه ويجيك الزها ياعين داقه داقه نا العشق عندي جاي في الحريه حتي في زمان الحبس والشناقه تشي فاتشي كيف حالك كان البحر الاسود ظلامه حالك كل,NOT_OFF,NOT_HS
 طيب الناس ال بتغلط دي تظهر يا حوده يا قمر واضح انه محترم جدا,NOT_OFF,NOT_HS
بص انا عمتا مش عارفه ابدا منين بس عايزه اقولك كلمتين يمكن يشجعوك ويخلوك احسن 🌸 انا بتمنالك انك ترجع لشخص الي حب قطعتي عليا ميعاد احزاني اليومي يا انون يا جميل كان نفسي تكتبي عامه صح عشان الغلط بتستفزني بس تمام انا مبسوط ف ,NOT_OFF,NOT_HS
انت اله لا اله الا انت نسالك يا اله باسماءك الحسني وصفاتك العلا يا حي يا قيوم نسالك يا اله ان تجيرنا من النار ,NOT_OFF,NOT_HS
 يا سلام يا البا يا سلام,NOT_OFF,NOT_HS
العويس يا يستهبل يا يبدع ماعنده ون تو,NOT_OFF,NOT_HS
 يا بدايات المحبه يا نهايات الوله هالحسن سبحان ربه ظالم وما اعدله,NOT_OFF,NOT_HS
يا كبير يا اسطوره يا مهول يا عالمي يا عمري,NOT_OFF,NOT_HS
يا بعيد الدار يا جار الشعور ,NOT_OFF,NOT_HS
 يا ريته صحه وهنا يا رب 🥀برضو جديده الاكله شو رز بالخلطه🤔,NOT_OFF,NOT_HS
الهم اجعلنا من اصحاب القران يا حي يا قيوم قال ﷺ اقراو القران فانه ياتي يوم القيامه شفيعا لاصحابه رواه مسلم ,NOT_OFF,NOT_HS
يا بتفكر يا بتحس ما فيك توقف بالنص 👌🏻💙 بانتظار الجميله المتجده نادين ب خمسه ونص👌🏻💙,NOT_OFF,NOT_HS
 يعني هو هو يا مل يا امتحانات نيزك بقا يا رب 😂💔,NOT_OFF,NOT_HS
كنت فاكره ان لما معرفش حاجه عن حد وبلوك من كل حته وميوت لاي حد مكن اشوف عنده حاجه هيفرق طلع مبيفرقش ف حاجه ولسه زي ما انا وبتزيد يا تخلف يا مرض دا واله ما اصل كده مش طبيعي😂🤦‍♀️,NOT_OFF,NOT_HS
 انيك عارك يا بنت الحرام يا كذابه يا بنت الزنوه,OFF,NOT_HS
 يا اماكن يا مدينه يا ظروف حني لنا واجمعينا ,NOT_OFF,NOT_HS
 يا قاسيه يا ما تستحي ما عندك اخوان🎻💔 ,NOT_OFF,NOT_HS
الف سلامه عليك يا ساسي يا نجم يا كبير يا مايسترو خير خير هنكسب ان شاء اله ,NOT_OFF,NOT_HS
تعلموا يا اخوه يا مصرين يا حبايب من لاعبي حسنيه اكادير ان كره القدم فوز و خساره و لا يبقي الا الروح الرياضيه الجميله ابتسامه لاعبي الحسنيه درس لباقي الاعبين العرب الزمالك حسنيه اغادير,NOT_OFF,NOT_HS
 اليله اليله اليله يا سمرا يا سماره اليله يا سمرا,NOT_OFF,NOT_HS
انا ما نهدش يا سمك انا نفذ طول الحاكم يحق معاك علي السرقه موش انا باش نخدم خدمه الحاكم يا سمك يا سارق يا ذليل يا الي يبانش فيك ما يبانش فيك تسرق في الي اواك في دارو يا مسخ و السرقه ثابته بشهاده الشهود الي هوما شافوا عندك البريكيه الانتيكه يا سارق يا قلاب,OFF,NOT_HS
 يا بنات يا بنات متخانقوش عليا,NOT_OFF,NOT_HS
يا نعمه من اله يا قطعه من قلبي💗,NOT_OFF,NOT_HS
 جماعه الحكومه نزلوا المنطقه عندنا لموا الشباب الي عالقهاوي في البوكس وقالولهم يا تنتخبوا يا هنحلكم مخدرات دلوقتي كلكم 😅,NOT_OFF,NOT_HS
 براحه عيهم يا عمر يا حبيبي مش كده انت ايه يا جدع جاحد 😂 ,NOT_OFF,NOT_HS
 الهي انت ذو فضل ومن واني ذو خطايا فاعف عني وظني فيك يا ربي جميل فحق يا الهي حسن ظني الامام علي بن ابي طالب عليه السلا ,NOT_OFF,NOT_HS
 انتي قدها و كلي ثقه فيك يا لولي يا ادفر وحده بالسعوديه,NOT_OFF,NOT_HS
 يا جامع يا رقيب يا رب يا رب يا رب تلقاهو يا رب يا رب ياخ ,NOT_OFF,NOT_HS
يا بسمه شفاهي و يا نور هل عين🎶,NOT_OFF,NOT_HS
 يا عمري يا عميد النوادي 💛,NOT_OFF,NOT_HS
مع الملك بذات نفسه الملك لير شرفلي اني اعرف الانسان والاجمل اني استطيع التواصل معه ربنا يخليك يا يحي يا فخراني لانك قيمه كبيره ️ ️ ,NOT_OFF,NOT_HS
 يا تموت وانت واقف يا تعيش وانت راكع ,NOT_OFF,NOT_HS
 يا وش مقصدكم يا سلق يا عيال الكلب واحد طلع لنه دقايق ما بقي شي اله ابوكم وابو من وظفكم يا عيال الكلب,OFF,NOT_HS
الي تركب وتنسدح يا خدمه يا حاسب سكرابك الكحلي مب علي,NOT_OFF,NOT_HS
يا حلاوتك يا فايزه لمن تبءي عايزه 🤣,NOT_OFF,NOT_HS
يا رب ديما يا رب ديما يا رب ديما تعالي باليل,NOT_OFF,NOT_HS
يا عفوك يا اله شمسوين حتي كل يومين منخفض,NOT_OFF,NOT_HS
 وداع يا دنيا الهنا وداع يا حب يا احلام ده عمر جرحي انا اطول من الايام الذكري لوفاه العندليب عبدالحليم حافظ ,NOT_OFF,NOT_HS
الهم افرش لنا دربا من نور واجعل وجوهنا داءما في سرور واملا قلوبنا بذكرك يا غفور وتقبل دعاءنا يا شكور واجعل لنا الصراط سهلا لعبور الهم اسقط الدنيا من قلوبنا واجعل التقوي زاد دروبنا ونور بالقران صدورنا الهم امين يارب العالمين صباح الخير 🌷 صباح الخير,NOT_OFF,NOT_HS
يا رب رحمتك يا ارحم راح امين🤲,NOT_OFF,NOT_HS
شكرا لكل اتحادي نزيه شكرا لعداله اله يا خذك يا درباوي ما راح نستفيد شي واثق في نكباتك,OFF,NOT_HS
اضغط عليه ماتسبوش يشوط يا نجاز يا ابن الكلب ضيعت الماتش,OFF,NOT_HS
 واله لو شذب بالاعبين ما اقيله بالعكس معذور يعني تخيل كاتب يا بليهي يا ابن الحمار اشترك مع المهاجم هذي تدرج من ضمن تطوير الاعبين لانه صادق,OFF,NOT_HS
واليل هذا لا نجوم ولا قمر و اشياءي الحلوه عن عيوني تغيب لا حولي الميناء وانا وسط البحر و في زحمه الاحزان قلبي مستصيب عزاه يا عزاه يا خيبه عمر عزاه ياقلب غدي ماله حبيب من كثر عثراتي و خيبات العمر وغدر الحبيب الي غدي ماهو حبيب ,NOT_OFF,NOT_HS
من يوم انت حبيت ظالمني يا زماني يا زماني بعيوني لما رديت بس دمعتي بمكاني يازماني يا زماني ليل ليل ي درب بس عنه ما يضيعوني روح روح ي قلب لا تدق لا يسمعوني مادورت غيرك هويته يالمهدي ارحم حالي 🙏 ️ يارب بالمهدي,NOT_OFF,NOT_HS
 لا يا دقوك يا دقوك مافيها اتنين دي,NOT_OFF,NOT_HS
 رحمك اله يا ابي وغفراله لك وسع عليك قبرك فكم رافت وحنوت وكم اعطيت وبذلت وكم نصحت واخلصت فلك مني كل الحب والتقدير والاجلال يا تاج راسي يا ابي وقل ربي ارحمهما كما ربياني صغير,NOT_OFF,NOT_HS
 اه يا سلام يا سلام يا سلام يا سلام يا سلام ياسلام يا سلام ,NOT_OFF,NOT_HS
ياوطن المتعبين يا اخر الطلقات يا ملح وجهك فوق الجرح يا اغبي مغامره افضت لافلاسي يا كل هذا القلب يا كل الجراح التي برءت وكل التي تهب الالم يا قاب قوسين يا من يقبل لوداع اناملي يامنتهي شوقي ,NOT_OFF,NOT_HS
 يا دافع البلا يا كافي ياخزياه ياله لا تعاقبنا هذي مقولات معروفه عند كبار السن وقت المصاءب ,NOT_OFF,NOT_HS
 يا دلي يا انا كيف هيك 😩 ,NOT_OFF,NOT_HS
 جاهز يا كزبره اضرب يا حنجره علي وضعك يا زماله 😂,OFF,NOT_HS
النهارده اخيرا لقيت الكورس العبقري الي كنت قالب عليه الدنيا وهيحقلي كل احلامي ولكن جيس واهات اونلي فور يو اس ماذر فاكر دي ولاول مره بقول من كل قلبي واحساسي وجداني يحرق كس ام التعويم علي كس ام اليوم الي اتبلينا بسحنتك فيه يا بعيد يا بن البعدا حسبي اله ونعم الوكيل,OFF,NOT_HS
 الضغط عالي جدا يا حاج يا ريت نقل الملح في الاكل حاضر يا دكتور ,NOT_OFF,NOT_HS
الهم يا موءنس كل وحيد ويا صاحب كل فريد ويا قريبا غير بعيد ويا غالبا غير مغلوب يا حي قيوم يا ذا الجلال والاكرام ارحم والدي واسكنهم جناتك,NOT_OFF,NOT_HS
 يوم الجمعه الهم اسكن يوسف فسيح الجنان واغفر له يا رحمن وارحمه يا رحيم وتجاوز عما تعلم يا عليم الهم اعف عنه ا ,NOT_OFF,NOT_HS
 يا رب يا رحمن يا رحيم يا مولانا والهنا وخالقنا ياكريم بلغنا رمضان واسبغ علينا من رحمتك ما تستر به العيوب وتغفر به الذنوب واكر ,NOT_OFF,NOT_HS
مين ايهاب جلال جوارديولا الفلاحين والعزب يا الف اهلا وسهلا يا ميت الف اهلا وسهلا الي اول ماتش ليه معانا السيزون الي فات كان قدام الاهلي و نازل فاتح صدره و يلعب بيلد اب بالشيناوي الي ف اخر ماتش ليه كان بيباصي الكوره لزميله باصاها لقايم,OFF,HS
 يا قبله الارض يا محراب شعر الصالحين يا ضحكه المسكين يا ام اليتامي يا الخجل 🌿 ️ ,NOT_OFF,NOT_HS
 لم اقل لك كم احبك لم اقل لك كم تاخذني ابتسامتك ولم اقل لك كم تعني لي نظراتك وصداقتك لانك لن تفهم يا بلا مخ يا بلا نظر 😂,NOT_OFF,NOT_HS
يا ريت الدكاتره السكر الي بتبعت لنا في ال ده مش وقت شقط اقسم باله هنموت كلنا ربنا هيغضب عليكوا هتروحوا فين ابعد ما روحتوا يا بعدا يا ولاد البهيمه ,OFF,NOT_HS
 يا لولا يا صاحبي اقسم باله احتا غلابه بالنسبه لجيل ده صدقيني بتصدمي لما بتحتكي بيهم ,NOT_OFF,NOT_HS
اله يلعنك يا ادواردو يا كلب حتي تضيع بلنتي بعد ,OFF,NOT_HS
الهم لك الحمد و الشكر الهم لك الحمد و الشكر الهم لك الحمد و الشكر الف الف الف الف مبروك الهلال الي نهاءي العربيه شكرا شكرا شكرا شكرا شكرا شكرا شكرا يا بطل شكرا يا كبير شكرا راءع شكرا يا ابو ابراهيم الحمدله الحمدله الحمدله 💙 ,NOT_OFF,NOT_HS
 يا فتان يا فتان يا فتان يا فتان يا فتان عطك نوي يا مريض,NOT_OFF,NOT_HS
 يستقيل مع ورور يروح عند الكفيل حمود ريكي متي تعايشون يا بقر مع الراي الاخر هءلاء رجال احرار لا يتوافقون سياسيا مع الطرف الاخر اين المشكله الوطن يتسع لجميع سياسه يا معنا يا ضدنا ولت الي غير رجعه الا اذا تريدونها حكم عصاب,OFF,NOT_HS
 يا يسوع يا معود تكفي اغفرلي اله يهداتش ,NOT_OFF,NOT_HS
يا نحكمكم يا نموتكم قالها بدون ترد ,NOT_OFF,NOT_HS
 اشهد له يا بيليه اكد له يا مارادونا تحدث عنه يا كرويف اجبره ع الاعتراف يا بلاتيني قل الحقيقه يا زيزو اليس هو الافضل ا ,NOT_OFF,NOT_HS
 فتاه مفقوده في العشاش المخطوفه تنخاكم يا عنزه المخطوفه تنخاكم يا شمر المخطوفه تنخاكم يا حرب المخطوفه تنخي كل القباء ,NOT_OFF,NOT_HS
 يا مرحبابك يا دكتوره نوف بين اهلك ,NOT_OFF,NOT_HS
 هانت يا اهلي هانت يا رجاله كملوا الفرحه و هاتوه الجزيره انتصارات متاليه ياهلي,NOT_OFF,NOT_HS
 يا نصاب يا ولد النصاب اذا كنت رجل تعال في اي ميدان تركي واشتم قردك او حزبه ثم شف وش يصير لك الاف المحامين ورجال الجيش الكبار والمعلمين بالسجون بل ملاين وحتي النساء العجاءز اعتقلوا بحج واهيه والسب معارضتهم لقرد غان تبعك,OFF,NOT_HS
 اله يجزاكم خير يتقبل دعاءكم ولا يريكم مكروه يا كريم يا اله يا رب العرش العظيم,NOT_OFF,NOT_HS
يا رب عفوك يا محل العفو وانت المستعان عني علي نفسي وساعدني في ردع شرورها ,NOT_OFF,NOT_HS
 يا سته يا ابريل لازم نكون مليون لازم نكون الاف نملي الشوارع حق يملاها صوتنا هتاف شايلين وطنا هدف بيناتنا مافي خلاف ,NOT_OFF,NOT_HS
واله يا نوجا يا حبيبت قلبي كنت زي القمر جنب احمد خطيبك وكنت ف منتهي الرقه و الدلع ومكانش داخل عليا دور الكسوف بتاعك,NOT_OFF,NOT_HS
 يا زمن جاسي يا زمن جاسي روفبي 💔🚶‍♂️,NOT_OFF,NOT_HS
 عزيزتي البنت توقفي عن تعذيب نفسك بسءال ماذا يفعل الان يا انه نايم يا انه مداوم يا انه يغازل غيرك وش يسوي يعني يختم القر ,NOT_OFF,NOT_HS
انا يا اسافر يا اموت غير هالكلام لحد يقول لي,NOT_OFF,NOT_HS
الهم اغسل قلوبنا من اوجاعها وارزقنا من فيض كرمك سعاده لا تنقطع واشرح صدورنا ويسر امورنا الهم صبحنا صباحا تنشرح فيه الصدور وتقبل فيه التوبه وتسع فيه الارزاق ياخير من سءل واكرم من اعطي يا حي يا قيوم الهم امين,NOT_OFF,NOT_HS
 سمسمه 🌹 وانتي طيبه يا رب ميحرمنيش منك يا اجمل سمسمه,NOT_OFF,NOT_HS
 سليمان اخوي بعد نتصر يا تجينا يا نجيك انت ولدنا ومنا وفينا ولازم نكرمك قدام القياده كواحد من الثوار,NOT_OFF,NOT_HS
 حلمك يا عمر يا لطفي حقيقه مش خيال دام الثبات اهلي البطولات,NOT_OFF,NOT_HS
 يا ابني يا ابني يا ابني سيناء ليست كما تعتقد انت سيناء مشروع لم سنته بعظ و لن ينتهي اليوم الم تسمع قط بصفقه القرن الصفقه التي حيكت في الخفاء و وافقت عليها السعوديه و الامارات و رفضتها الاردن و بسبها الان الار,NOT_OFF,NOT_HS
بسيرش علي باندانا علي سوق ولقيت بونيهات الطرح دي ب جنيه وطالع وفيلينج لايك اه يا دعاه الحجاب يا ولاد الكلب يا خنازير,OFF,NOT_HS
بعد ما تذكرت انو باقيلنا مباراه في الكاس معاهم كان ودي نطلع بكاس وبقاء في المتاز بس شكلها يا هذي يا هذي 🤭😢💔 ,NOT_OFF,NOT_HS
لك الحمد يا رب شكر يا حمات الوطن نحن في امان بوجودكم واله يحفظكم ويرعاكم احباط هجوم ارهابي بالزلفي,NOT_OFF,NOT_HS
 ايوه يا باءسه يا حزينه يالي شفايفك شقت من قله البوس,OFF,NOT_HS
يا ريتك مش رايح يا ريت بتبقي عطول🖤 ,NOT_OFF,NOT_HS
يا زفير الموج يا الولو ويا المرجاني ,NOT_OFF,NOT_HS
 طيب ارد الشتيمه وقيلك يلي رباني اشرف من يلي جبوكي بشيل ذنب طيب يا عميه البصيره يا جاهله يا رويبضه يا شمطاء عليكي من اله ما تستحقي ان شاء اله يطولك ظلم الحمار رءيسك ويطول اغلي ما الك لتحسي وتجرعي ال,OFF,NOT_HS
 حبيبي يا ابو نسب يا ابو الغالي,NOT_OFF,NOT_HS
 احمد ربنا يا بدر انا الجيران سمعوني وانا بقول لقطه كنتي فين يا سفله يا سهله يا رخيصه 😂⁦🤦🏼‍♀️⁩,NOT_OFF,NOT_HS
 يا بنتي بقي يا بنتي 😂,NOT_OFF,NOT_HS
قدمك خضراء علي السودان سقطت يا صديقي 💚✌ رمضان من غير كيزان سقطت يا صديقي ✌ سقطت يا صديقي ✌ اعتصام القياده العامه ,OFF,NOT_HS
يا ابن الوسخه يا ديخيا ,OFF,NOT_HS
ايه الي ميسي بيعمله دا ايه يا ميسي رفقا بكره القدم يا ميسي رفقا بالتاريخ يا رجل ,NOT_OFF,NOT_HS
 يا ذليل يا رخيص داءما تمسكن,OFF,NOT_HS
 بابه الخره المجرم صدام صار في خبر كانه الوحيده الي تعيد اسمه وخبره هو انتي عجيب خره علي صدام مو وله ومات الي جهنم وبءس المصير خلص حسه شنو كل شي معفن بالعراق بعد سنه من القضاء علي صدام هو منه لو من الجيفه الي اجويه وراءه ,OFF,NOT_HS
 يا عمري يا عمري يا نوره مبسوطه جدا لك اله يقومك بالسلامه يارب وتمشين ومعليه شويه الم ولا الم كثير انا معك خطوه بخطوه بدعواتي واله💕 ,NOT_OFF,NOT_HS
 احبك وكيف اصف احبك يا فءاد روحي احبك يا ملهمي احبك يا عاشقي احبك وكيف اصف حنيني اليك وشوقي اليك وضياعي بدونك احبك وكيف اصف احبك وحبك في قلبي احبك واسمك في وجودي احبك وعالمك ,NOT_OFF,NOT_HS
هذا الي يبونه الخنازير يبون مدرب يراعي مشاعر الاعبين ويشتغل طبيب نفسي ويحاول يداريهم بدل ما يعترف بالاخطاء الفرديه الي صارت لا ومجد عقودهم 😭 واله ما يستاهلونك يا مورينيو يا بعد قلبي اوهمتهم انهم يملكون عناصر تقدر تنافس في اوروبا وهم ما يسرحون مع الغنم ,OFF,NOT_HS
 ياوسخ ما من في المجرمه يا قتله يا مجرمين يا تجار الدم,OFF,NOT_HS
عن جابر بن عبد اله رضي اله عنهما قال كنا في غزاه قال سفيان مره في جيش فكسع رجل من المهاجرين رجلا من الانصار فقال الانصاري يا لانصار وقال المهاجري يا لمهاجرين فسمع ذلك رسول اله صلي اله عليه ,NOT_OFF,NOT_HS
 يا تبعد يا تثبتلي العكس ,NOT_OFF,NOT_HS
 اكل تبن يا قطري يا جحش الشعب السعودي وحكامه روح واحده خلك في الشبك ,OFF,HS
 يا خبر ابيض يا شيخ اشرف ما هذا,NOT_OFF,NOT_HS
يا سيده الغنج يا ناعمه العود ️ ,NOT_OFF,NOT_HS
الهم يا قوي يا جبار يا من لا اله غيرك ارحم ابي وهاله المرواني الهم ارحمهم حتي لا يبقي من الرحمه شيء الهم اجعلهم من اهل الجنه بلا حساب ولا سابق عذاب الهم اجعل قبورهم روضه من رياض الجنه الهم افسح في قبورهم و انرها الهم انقلهم من ضيق الحود ومراتع الدود الي جناتك جنات الخلود ,NOT_OFF,NOT_HS
 يا نهار ضحك يا استاذ ابراهيم 😂 ,NOT_OFF,NOT_HS
الهم لا تجعل مصيبتنا في دينا ولا تجعل الدنيا اكبر همنا ولا مبلغ علمنا ونجنا في الاخره بفضلك يا ارحم الراحمين الهم يا ذا الجلال والاكرام يا ذا الجلال والاكرام يا ذا الجلال والاكرام الهم يا ارحم ,NOT_OFF,NOT_HS
يا اميرتي يا راس قصيدتي يا حور الغات ,NOT_OFF,NOT_HS
 يا حزين يا انا راحت علي لكن😆,NOT_OFF,NOT_HS
 و انت عرفت منين يا باهر يا رب الخبر يطلع صحيح خلي البلد تنضف,NOT_OFF,NOT_HS
كل حاجه منتهاها لنصيب القدر يا ياصلك يا تاصله ان كتبها اله تجي لك من قريب وان منعها اله فلا هي حاصله ,NOT_OFF,NOT_HS
 يا فنان يا محترم خليك في حالك انت مش وصي علي الشعب المصري انت هواء انت وكل الي خلفك من الاشكال الوسخه,OFF,NOT_HS
يا نقاز يا ابن الوسخه ,OFF,NOT_HS
 حيرتونا مين الامام المهدي السيسي ولا بن زايد لازم تختاروا امام لامه يا بن سلمان يا بن زايد يا السيسي يا اما بتقسموها بينهم,NOT_OFF,NOT_HS
 قولهم يا تريكه عرفهم يا متعب عرفوهم مين هو الاهلي الاهلي لرجال يا موظفين,NOT_OFF,NOT_HS
 يا وكيل يا كفيل يا جليل نعم المولي ونعم النصير اعطي محمد صلاح هدف في لقاء القمه يتعجب له العالم كله وكافءه بحسن نيته وروعه اخلاقه 🌱🕊 يابحرالانسانيه ,NOT_OFF,NOT_HS
 الصداره رجعت لنا يا كلاب رجعت يا كلاب رجعت يا عيال الكلب,OFF,NOT_HS
يا فاهم يا عاقل البنك المركزي والبنوك مالهم اي علاقه في مشكله البدون واغلاق حساباتهم اي مواطن تنتهي بطاقته المدنيه يتوقف حسابه البنكي ولازم يحدث بياناته المشكله بالجهاز المركزي الي مو راضي يجد بطاقاتهم اغلاق حسابات البدون في البنوك,NOT_OFF,NOT_HS
يا محلاك يا وطن وهءلاء روادك ,NOT_OFF,NOT_HS
يا رب تكمل يا رب ,NOT_OFF,NOT_HS
يا اغلي من ايامي يا احلي من احلامي ,NOT_OFF,NOT_HS
 ليش مءه سنه ضوءيه لاني انادي يا حصه منيره جواهر يا مها تعالن الي اسرحكن سراحا جميلا لمعامل ما يجن جعلهن الجن ريم طيب تعالي يابوك خيطي اي شي لا لا ما يصلح وش تبين طيب ابي همثون عشان,NOT_OFF,NOT_HS
 جلس عمر بن عبد العزيز مع الحسن البصري فقال له عمر بمن استعين علي الحكم يا بصري قال يا امير المءمنين اما اهل ال ,NOT_OFF,NOT_HS
 حبيبي يا اخويا وانت طيب يا صاحبي ,NOT_OFF,NOT_HS
 يا رب نجح يا تح ,NOT_OFF,NOT_HS
 يلا يا بابا يلا يا حبيبي بيتك بيتك لخلف در يا زمالك,OFF,HS
 يا جمال كلماتك يا همس 🌹,NOT_OFF,NOT_HS
يا منظمه حقوق الانسان يا ام يا متحده الي متي تصبرين علي الطاغيه,NOT_OFF,NOT_HS
 خلينا نجيبها حبه حبه يا كلب يا مطي يا خانع كيف تاخذ الفلوس من اجل حمايتنا وحمايه الشعب السعوديه ثاني اقوي جيش عربي وثالث اقوي جيش في العالم الاسلامي واقوي سلاح جوي في العالم العربي والاسلامي والشرق الاوسط وشمال ا,OFF,NOT_HS
 حقا 🌿 ما فقد الماضون مثلك يا حبيبي و يا شفيعي يا رسول اله 💝 🌿 ولا مثلك حتي القيامه يفقد 💝 💝صلوا عليه ﷺ💝 ,NOT_OFF,NOT_HS
 كل سنه وانت طيب يا باور يا عالمي وعقبال يارب العمر كلوا ودايما من نجاح لنجاح يارب ️😍🎉,NOT_OFF,NOT_HS
الهم امين يا منان يا ودود يا مجيب الدعوات يا خير الرازقين ,NOT_OFF,NOT_HS
 صح بدنك يا ابو بندر يا حبيبي انت شهاده اعتزبه ️ ️,NOT_OFF,NOT_HS
 يا شعب يا سوداني يا عظيم 😍😭💛🔥,NOT_OFF,NOT_HS
يتم قتلي في مصر يا ام يا متحده يا سافله يا معرصه باستخدام كافه انواع الاجهزه المنوعه والمحظوره يا جوتيرش يا واطي,OFF,NOT_HS
مبروك يا الاتحاد يا عميد اسيا الحمدله يارب الحمدله 💛 ,NOT_OFF,NOT_HS
يا واحشني يا ماخذ كل تفكيري ,NOT_OFF,NOT_HS
يا سيد الثقلين يا خير الوري صلي عليك اله ما دام الثري صلوا عليه وسلموا فصلاتكم تاتيه فاظفر كي تجاب وتءجرا 💛,NOT_OFF,NOT_HS
اله اكبر فيديو يوضح قصف قواتكم المسلحه لمواقع الارهابين في طرابلس توا عرفتوه اله يا دواعش يا مليشيات حرق ,OFF,NOT_HS
يا اله يا كريم يا حنان يا منان ,NOT_OFF,NOT_HS
 عيب عليكم تكتبون ازعاج و تشويش والامر متعلق بقراءه قران يا وزاره يا شءون اسلاميه ربنا يستر بس 😂,NOT_OFF,NOT_HS
يا بعيده بالمسافه يا قريبه بالشعور🎻,NOT_OFF,NOT_HS
ما اعظم غضبك يا شعبي ما اجمل حبك يا شعبي لارضك وانت بتفديها يا شعبي الثاءر يا شعبي يا قوه السلم امانيها يا شعب غرامو الحريه والعزه شبابو يغنيها✌ اعتصام القياد العامه,NOT_OFF,NOT_HS
يا حنون الملامح يا حبيبي يابوي ️ ️ شخص تفتخر بقربك منه,NOT_OFF,NOT_HS
 يا مختلط يا مختلط يا مختلط الزمالك بيقع الاعيبه تعبت جروس عنيد الفرق بقت عارفه طريقه لعبك وبقيت عارفه تغيراتك كلها حاجه تقرف,NOT_OFF,NOT_HS
